recipe_id,veg_1,veg_2,veg_3,veg_4,veg_5,category
5882302,sweet potato,onion,,,,western
7554810,tomato,garlic,,,,chinese
4265714,sweet potato,,,,,western
4561852,cucumber,,,,,japanese
5570464,lettuce,onion,green onion,,,chinese
5415295,tomato,garlic,onion,broccoli,potato,western
2838088,garlic,bell pepper,,,,japanese
7422421,eggplant,carrot,garlic,green onion,,western
4444463,asparagus,,,,,chinese
6531539,bell pepper,onion,carrot,,ginger,chinese
6930092,eggplant,onion,carrot,,,western
4607560,radish,cucumber,,,,japanese
7365412,chinese cabbage,tomato,corn,,,western
7461643,corn,green onion,,,,chinese
7022764,broccoli,,,,,chinese
7514395,potato,,,,,western
3443342,carrot,bell pepper,,,,japanese
5024692,eggplant,garlic,,,,western
3305970,radish,ginger,,,,japanese
5308758,tomato,garlic,onion,ginger,,western
5968166,radish,onion,tomato,,,chinese
2611947,broccoli,cabbage,,,,western
5468346,lettuce,,,,,japanese
609405,eggplant,,,,,western
7522951,bean sprouts,cucumber,,,,chinese
5767721,cabbage,,,,,japanese
3229716,carrot,cucumber,onion,,,japanese
3497384,radish,,,green onion,,japanese
4744172,cabbage,eggplant,cucumber,,,western
7553756,eggplant,,,,,chinese
7461443,green onion,,,,,chinese
7116826,asparagus,carrot,garlic,,,western
386376,onion ,tomato,,,,japanese
2706853,onion ,,,,,japanese
1870239,onion,tomato,,,,western
6849840,onion ,ginger,,,,japanese
570506,onion,ginger,,,,western
7442004,onion ,broccoli,,,,japanese
4563529,tomato,carrot,cabbage,onion,,western
3467842,broccoli,,,,,japanese
4154489,onion,carrot,tomato,,,western
3362680,onion ,chinese cabbage,,,,japanese
7373678,tomato,eggplant,,,,western
2046993,tomato,,,,,japanese
6850121,onion ,,,,,japanese
4695397,chinese cabbage,,,,,japanese
5927364,broccoli,,,,,western
6576449,bell pepper,,,,,chinese
7435730,tomato,,,,,western
7081841,chinese cabbage,ginger,,,,japanese
7539088,eggplant,onion,carrot,green onion,tomato,western
2946322,sweet potato,,,,,japanese
4149496,pumpkin,,,,,japanese
3433060,broccoli,,,,,western
4745371,broccoli,green onion,,,,japanese
7547929,carrot,,,,,japanese
6829354,carrot,bell pepper,pumpkin,,,western
6643329,radish,onion,Zhacai,chinese cabbage,,chinese
7206572,lettuce,onion,tomato,broccoli,,western
7672243,onion,cabbage,,,,chinese
4319403,onion,garlic,tomato,onion,,western
3079577,sweet potato,ginger,,,,chinese
5286893,onion ,corn,,,,japanese
6088657,onion ,,,,,japanese
1250653,carrot,onion,potato,,,japanese
948639,eggplant,broccoli,,,,western
3493578,onion ,garlic,,,,japanese
3288452,eggplant,pumpkin,,,,western
7000394,cabbage,carrots,garlic,,,chinese
6124798,carrot,,,,,western
1281354,carrot,onion,potato,,,japanese
7398084,lettuce,,,,,western
4031178,tomato,,,,,japanese
6579963,bell pepper,green onion,ginger,,,chinese
4337493,sweet potato,,,,,western
3482231,asparagus,,,,,japanese
7053136,tomato,,,,,japanese
4339626,tomato,,,,,western
7531148,carrot,Cauliflower,garlic,,,chinese
1027511,asparagus,tomato,onion,,,chinese
7168273,eggplant,green onion,,,,western
3240469,eggplant,,,,,japanese
7008876,radish,cucumber,,,,chinese
7132682,bell pepper,,garlic,ginger,,chinese
2093577,carrot,onion,,,,japanese
359573,onion ,garlic,,,,japanese
1373078,garlic,,,onion,,western
5029128,cucumber,tomato,bell pepper,garlic,,japanese
7479110,onion,cabbage,,,,western
6114499,onion ,,,,,japanese
300017,sweet potato,,,,,western
6432733,eggplant,,,,,japanese
2345620,tomato,onion,carrot,,,western
2629187,asparagus,eggplant,,,,chinese
5034060,radish,onion,tomato,,,japanese
1573182,onion ,,,,,japanese
6766005,lettuce,cucumber,,,,chinese
7027675,onion,tomato,,,,western
3230298,lettuce,,,,,japanese
7260360,cabbage,onion,,,,chinese
7038793,corn,,carrot,,,chinese
4174590,radish,green onion,ginger,,,chinese
3213546,onion,tomato,garlic,eggplant,,western
7403777,chinese cabbage,ginger,,,,japanese
6592953,sweet potato,,,,,western
2197456,cabbage,,,,,japanese
4431800,corn,broccoli,carrot,lettuce,,western
6945064,cabbage,,,,,chinese
4433842,tomato,chinese cabbage,,,,western
5290007,broccoli,,,,,japanese
5461654,onion ,ginger,garlic,ginger,,japanese
2063388,onion ,tomato,,,,japanese
1986703,onion ,,,,,japanese
7549349,cabbage,,,,,western
6980878,eggplant,ginger,,,,chinese
2719165,broccoli,onion,potato,bell pepper,garlic,western
5235694,radish,carrot,,,,japanese
7308120,onion,garlic,ginger,chinese cabbage,carrot,chinese
3276443,carrot,onion,tomato,eggplant,bell pepper,western
5171121,eggplant,ginger,,,,japanese
5122294,tomato,cabbage,,,,japanese
6289680,eggplant,garlic,,,,japanese
1925911,radish,carrot,onion,eggplant,,japanese
7355807,asparagus,,,,,western
378877,radish,carrot,,,,japanese
6664143,lettuce,garlic,,,,western
471223,pumpkin,,,,,japanese
1835460,carrot,garlic,,,,western
7503022,tomato,,,,,japanese
4753567,tomato,onion,,,,western
6696458,carrot,,,,,japanese
7165570,broccoli,tomato,garlic,,,western
4344471,radish,,,,,japanese
2974767,radish,,green onion,ginger,,japanese
3546986,radish,,,,,japanese
6613522,bell pepper,,,,,chinese
7603280,onion,ginger,,,,western
6236431,radish,carrot,Sunny lettuce,onion,broccoli sprout,chinese
5088690,pumpkin,,,,,chinese
2254823,tomato,cucumber,,,,western
7399144,cabbage,carrot,green onion,,,chinese
2663953,onion ,,,,,japanese
3292665,radish,,,,,chinese
5195380,tomato,onion,,,,western
7632368,green onion,,,,,chinese
5331112,sweet potato,,,,,western
5046686,radish,onion,,,,japanese
6830729,corn,garlic,,green onion,carrot,chinese
6986093,tomato,potato,bell pepper,broccoli,garlic,western
7077917,cabbage,garlic,,,,chinese
508514,onion,,,,,western
5688675,onion ,garlic,,,,japanese
13887,cucumber,,,,,japanese
3681655,garlic,tomato,onion,,,western
3925747,tomato,,,,,japanese
7676104,onion,,,,,western
6871448,radish,cucumber,carrot,Rakkyo,,chinese
7302996,lettuce,,,,,western
7681720,carrot,,,,,japanese
2027022,sweet potato,,,,,chinese
1076959,pumpkin,,,,,japanese
1741549,onion ,ginger,,,,japanese
6377207,eggplant,green onion,,,,japanese
7368508,carrot,onion,,,,western
6984373,potato,radish,carrot,green onion,,chinese
3763013,sweet potato,,,,,japanese
7555065,corn,,,,,western
7434697,cabbage,carrot,onion,,,chinese
6604868,asparagus,onion,garlic,,,chinese
6818434,onion ,,,,,japanese
6082517,broccoli,onion,garlic,,,western
3009444,ginger,,,,,japanese
5701410,onion ,garlic,,,,japanese
4913370,onion ,,,,,japanese
7418727,cabbage,,,,,western
6570305,cabbage,,,,,chinese
4012131,sweet potato,onion,,,,western
934925,cucumber,,,,,japanese
7051233,chinese cabbage,carrot,onoin,,,western
7136558,radish,carrot,,,,japanese
1693743,asparagus,garlic,,,,western
6155416,onion ,garlic,,,,japanese
1612018,green onion,,,,,western
4071574,sweet potato,,,,,japanese
3117239,radish,,,,,chinese
5321318,tomato,green onion,,,,japanese
6019089,carrot,,,,,japanese
3156607,sweet potato,onion,pumpkin,,,western
5237646,asparagus,,,,,chinese
7313680,corn,,,,,western
5075776,onion ,,,,,japanese
6349819,asparagus,chinese cabbage,carrot,ginger,,chinese
3516780,onion,,,,,western
6859256,carrot,potato,onion,,,japanese
6584689,asparagus,,,,,western
7147956,potato,,,,,japanese
2799031,onion ,,,,,japanese
6371644,tomato,garlic,,,,western
5421201,chinese cabbage,ginger,,,,japanese
7533511,onion ,garlic,ginger,green onion,,japanese
4282398,pumpkin,,,,,western
687125,cabbage,,,,,japanese
7483634,asparagus,potato,,,,western
2558856,onion ,,,,,japanese
7282937,cabbage,carrot,green onion,,,chinese
7565068,tomato,corn,,,,western
134557,onion ,eggplant,,,,japanese
4306699,garlic,,,,,western
5970045,chinese cabbage,,,,,japanese
5546406,cabbage,,,,,japanese
2722096,eggplant,ginger,,,,japanese
5165752,asparagus,pumpkin,,,,western
2673710,onion ,,,,,japanese
7015018,lettuce,bean sprouts,cucumber,tomato,,chinese
7426493,potato,garlic,,,,chinese
457376,carrot,potato,,,,western
6535284,potato,carrot,onion,,,chinese
2842691,ginger,green onion,,,,japanese
3185413,carrot,,,,,japanese
7255301,lettuce,carrot,ginger,green onion,,western
6906363,bell pepper,,,,,chinese
7144136,tomato,,,,,western
2998054,tomato,pumpkin,,,,japanese
5895440,potato,cabbage,,,,chinese
5822995,tomato,carrot,garlic,onion,,western
5724654,garlic,,,,,japanese
463147,carrot,,,,,western
2698355,radish,,,,,japanese
1810887,onion,carrot,tomato,,,western
7610980,cucumber,bell pepper,,,,japanese
2707787,carrot,tomato,cucumber,bean sprouts,,western
1255843,chinese cabbage,bean sprouts,cabbage,,,japanese
1264965,pumpkin,green onion,,,,japanese
4176773,sweet potato,carrot,,,,western
3533031,radish,,,,,chinese
7000484,carrot,,,,,chinese
7199001,tomato,onion,,,,western
5574250,onion,,,,,chinese
2711345,onion,garlic,eggplant,,,western
2593039,carrot,onion,,,,japanese
6636750,radish,carrot,sweet potato,onion,,western
7609479,ginger,,garlic,,,chinese
3163043,ginger,,,,,japanese
6648248,bell pepper,bean sprouts,carrot,,,chinese
3554034,eggplant,,,,,western
5913062,onion ,,,,,japanese
3370548,tomato,onion,pumpkin,,,western
7238448,cucumber,potato,,,,japanese
1817634,asparagus,cabbage,onion,,,western
7328528,radish,carrot,potato,,,japanese
2996344,radish,,,,,japanese
363614,eggplant,,,,,japanese
1454031,onion ,,,,,japanese
1942428,tomato,,,,,japanese
7241084,tomato,onion,,,,western
3626673,radish,,,,,chinese
3727112,carrot,potato,onion,,,japanese
3072089,asparagus,broccoli,garlic,,,western
3165306,tomato,,,,,japanese
2371261,pumpkin,,,,,japanese
1911005,carrot,green onion,cabbage,onion,,japanese
1634472,asparagus,carrot,,,,western
3451694,chinese cabbage,,,,,japanese
5195127,bell pepper,,,,,japanese
1809685,asparagus,cabbage,carrot,,,western
7533786,green onion,ginger,,,,chinese
1624659,carrot,,,,,western
7628504,tomato,garlic,green onion,,,chinese
7543224,tomato,onion,garlic,,,western
7666401,radish,,,,,chinese
7215103,onion,carrot,green beans,,,chinese
1467320,radish,carrot,,,,japanese
1271923,eggplant,garlic,tomato,,,western
7085922,eggplant,,,,,chinese
3046262,asparagus,broccoli,,,,western
6568193,radish,lettuce,garlic,ginger,,japanese
3052430,onion,,,,,western
7597199,tomato,Perilla,,,,chinese
13599,asparagus,,,,,japanese
5965411,onion,,,,,western
6201588,radish,,garlic,,,japanese
2571001,ginger,,,,,japanese
6619807,tomato,onion,garlic,,,western
1829785,eggplant,,,,,japanese
6122670,potato,Green beans,,,,chinese
1552611,onion,bell pepper,,,,western
7581481,cucumber,lettuce,garlic,,,chinese
6938270,broccoli,bell pepper,,,,western
1451783,onion ,,,,,japanese
763242,asparagus,,,,,japanese
7071685,onion ,green onion,,,,japanese
1189053,tomato,eggplant,,,,japanese
5805916,cucumber,,,,,japanese
4033895,radish,green onion,garlic,ginger,,japanese
7662699,radish,Daikon Leaves,,,,chinese
6303278,tomato,garlic,,,,western
7656309,onion,,carrot,,,chinese
4732539,garlic,,cabbage,onion,,western
7216870,broccoli,garlic,,,,chinese
2383515,radish,green onion,,,,chinese
2297321,carrot,onion,garlic,chinese cabbage,,western
7552967,carrot,,,,,chinese
7615592,bean sprouts,Coriander,,,,chinese
4207638,carrot,onion,sweet potato,radish,,western
6039729,tomato,,,,,japanese
6997978,pumpkin,,,,,japanese
2422075,tomato,,,,,western
5707472,eggplant,ginger,,,,japanese
7377060,onion,carrot,garlic,,,western
4796942,potato,,,,,chinese
4760981,cucumber,,,,,japanese
4844215,tomato,potato,carrot,cabbage,,western
7639445,cucumber,garlic,,,,chinese
2592928,tomato,,,,,japanese
2798421,onion,tomato,bell pepper,,,western
967633,cucumber,lettuce,,,,japanese
7082825,chinese cabbage,,,,,japanese
6708966,onion,carrot,tomato,,,western
2523242,corn,,,,,japanese
7620065,cucumber,bean sprouts,,,,chinese
5341467,radish,cucumber,onion,,,japanese
2335180,bell pepper,potato,bell pepper,,,western
671258,sweet potato,,,,,japanese
5844989,eggplant,green onion,ginger,,,japanese
5954489,onion ,,,,,japanese
1838636,broccoli,,,,,japanese
2271560,tomato,onion,broccoli,garlic,,western
1847278,cucumber,,,,,japanese
7573738,ginger,cabbage,garlic,,,chinese
1964364,sweet potato,,,,,western
7428114,bean sprouts,,,,,chinese
7625214,pumpkin,,,,,western
6703972,lettuce,ginger,green onion,,,chinese
4080,cucumber,,,,,japanese
2390435,asparagus,garlic,green onion,,,chinese
7421686,green onion,ginger,,,,chinese
1728415,carrot,bean sprouts,,,,western
1776908,cabbage,,,,,japanese
6716739,broccoli,carrot,,,,western
2800465,radish,,,,,japanese
89043,onion,,,,,western
3491473,radish,,,,,chinese
2098383,asparagus,,,,,western
3474895,green onion,,,,,japanese
2047794,cucumber,bell pepper,,,,japanese
5562442,carrot,,,,,japanese
7573404,radish,,,green onion,,japanese
7473371,carrot,green onion,,,,japanese
6430610,bell pepper,,,,,chinese
3773726,asparagus,potato,onion,,,western
6602157,radish,green onion,,,,chinese
2913345,onion ,green onion,,,,japanese
1606304,corn,tomato,onion,,,western
4887664,carrot,bean sprouts,,,,japanese
1531821,tomato,garlic,,,,western
2675283,lettuce,,,,,japanese
508945,carrot,radish,sweet potato,green onion,,western
7222060,eggplant,green onion,,,,japanese
1615324,carrot,cabbage,potato,,,western
2878709,ginger,,,,,japanese
1227951,pumpkin,,,,,western
7478763,corn,cabbage,,,,japanese
6532636,radish,,,,,japanese
6906970,eggplant,onion,garlic,,ginger,chinese
7625030,carrot,,,,,western
3108214,broccoli,,,,,japanese
7063910,garlic,bell pepper,,,,japanese
6821932,potato,garlic,,,,chinese
1618439,cucumber,corn,bean sprouts,,,japanese
4245346,radish,,,,,chinese
1072123,onion,cabbage,eggplant,,,western
7675694,ginger,green onion,,,,chinese
6040475,tomato,onion,,,,western
3471244,sweet potato,eggplant,,ginger,garlic,chinese
4806530,tomato,radish,potato,,,western
4564199,broccoli,,,,,japanese
3572980,carrot,potato,onion,,,japanese
4341187,asparagus,potato,onion,carrot,,western
3677787,lettuce,,,,,japanese
4247015,chinese cabbage,bean sprouts,,,,japanese
6219123,lettuce,potato,,,,japanese
698636,cabbage,,,,,japanese
3929202,eggplant,,,,,western
2789747,carrot,onion,potato,,,japanese
3436751,garlic,asparagus,,,,japanese
4421981,radish,green onion,,,,japanese
6350068,cabbage,,,,,chinese
1826394,onion ,cucumber,,,,japanese
5196246,carrot,corn,,,,japanese
3799852,onion ,cabbage,,,,japanese
2485687,radish,,,,,japanese
2805411,pumpkin,,,,,japanese
4624810,eggplant,carrot,asparagus,garlic,ginger,western
501460,asparagus,garlic,,,,chinese
5976305,radish,,,,,western
6488234,onion ,potato,,,,japanese
3898822,sweet potato,onion,,,,western
3473220,radish,green onion,,,,chinese
1633821,onion,,,,,western
4182155,radish,,,,,japanese
1953635,potato,,,,,japanese
7316842,eggplant,ginger,garlic,Perilla leaves,,chinese
4649570,onion,tomato,Eggplant,bell pepper,garlic,western
3346113,pumpkin,eggplant,garlic,,,chinese
7443792,carrot,green onion,,,,chinese
5944470,onion,,,,,western
1593980,pumpkin,,,,,japanese
503601,carrot,,,,,western
4779200,carrot,potato,,,,japanese
4182642,corn,garlic,,,,western
2954909,green onion,,,,,japanese
2417257,onion,carrot,tomato,,,western
7314058,radish,green onion,,,,chinese
7681130,ginger,,,,,chinese
4695199,carrot,,,,,japanese
7527935,eggplant,bean sprouts,onion,carrot,ginger,western
3976011,asparagus,bean sprouts,,,,chinese
7545123,radish,onion,eggplant,carrot,ginger,western
7505757,corn,cucumber,onion,Salad beans,,chinese
7574613,onion,,garlic,bean sprouts,,chinese
1758939,sweet potato,,,,,japanese
3150151,eggplant,,,,,western
4795743,tomato,ginger,,,,japanese
6717927,tomato,garlic,,,,western
7100498,cabbage,,,,,japanese
6372979,bell pepper,,,,,western
2569887,broccoli,,,,,japanese
4148140,pumpkin,,,,,chinese
2641823,tomato,onion,,,,western
3232934,onion ,,,,,japanese
7408013,chinese cabbage,onion,tomato,,,western
6929108,carrot,,,,,japanese
7498308,carrot,,,,,chinese
1621390,broccoli,green onion,,,,western
3917434,radish,ginger,onion,,,japanese
2547459,tomato,carrot,garlic,onion,potato,western
6893691,lettuce,cucumber,,,,chinese
4526635,garlic,,,,,western
2413576,radish,tomato,garlic,,,japanese
7042887,cabbage,,,,,chinese
2000595,tomato,garlic,ginger,,,western
7378608,radish,,,,,chinese
5410249,broccoli,tomato,carrot,,,western
5332265,carrot,,,,,japanese
171828,sweet potato,,,,,western
7591440,tomato,asparagus,,,,chinese
4217397,carrot,,,,,japanese
3747805,onion,carrot,tomato,pumpkin,,western
3390852,eggplant,,,,,japanese
626140,eggplant,tomato,,,,western
3004093,radish,green onion,,,,chinese
4585055,tomato,,,,,western
5007510,pumpkin,bell pepper,,,,chinese
5622540,onion,,,,,western
4241177,radish,,tomato,onion,,japanese
1615995,tomato,potato,onion,,,western
3768950,carrot,chinese cabbage,,,,japanese
4249453,bell pepper,tomato,,,,western
4017374,onion ,eggplant,garlic,ginger,,japanese
7194545,corn,tomato,,,,western
6741969,broccoli,bell pepper,garlic,,,chinese
1908600,asparagus,bean sprouts,garlic,ginger,,chinese
7550796,ginger,garlic,,,,chinese
4968166,asparagus,,,,,chinese
4042260,corn,broccoli,,,,western
7465990,radish,chinese cabbage,carrot,,,chinese
7384797,carrot,chinese cabbage,green onion,ginger,,chinese
4014845,onion ,eggplant,bell pepper,,,japanese
7670155,corn,,,,,japanese
6728853,radish,ginger,green onion,,,japanese
3344587,tomato,,,,,western
4357367,onion ,,,,,japanese
5558069,asparagus,green onion,carrot,garlic,onion,chinese
6923504,sweet potato,cabbage,,,,western
7680344,tomato,cucumber,,,,chinese
5039381,tomato,garlic,ginger,corn,,western
6147166,asparagus,onion,,eggplant,,chinese
2523444,carrot,,,,,japanese
4898436,cucumber,,,,,japanese
3733807,sweet potato,,,,,chinese
3825928,garlic,green onion,,,,japanese
